date,state,county,city,college,cases,stateRestrictionsMasksRequired,cumulativeCases,openStatus,closingStatus,latitude,longitude
2020-11-05,Maryland,Baltimore,Towson,Towson University,491,yes,149964,,,,
2020-11-05,Maryland,Anne Arundel,Annapolis,United States Naval Academy,8,yes,149964,,,,
2020-11-05,Maryland,Baltimore,Baltimore,University of Baltimore,1,yes,149964,,,,
2020-11-05,Maryland,Somerset,Princess Anne,University of Maryland Eastern Shore,37,yes,149964,,,,
2020-11-05,Maryland,Baltimore,Baltimore,"University of Maryland, Baltimore",1,yes,149964,,,,
2020-11-05,Maryland,Baltimore,Catonsville,"University of Maryland, Baltimore County",41,yes,149964,,,,
2020-11-05,Maryland,Prince George's,College Park,"University of Maryland, College Park",826,yes,149964,Completely Open,Post Finals,38.987195,-76.946
2020-11-05,Maryland,Kent,Chestertown,Washington College,15,yes,149964,,,,
2020-11-05,Massachusetts,Hampden,Springfield,American International College,9,yes,165161,,,,
2020-11-05,Massachusetts,Hampshire,Amherst,Amherst College,5,yes,165161,,,,
2020-11-05,Massachusetts,Worcester,Paxton,Anna Maria College,15,yes,165161,,,,
2020-11-05,Massachusetts,Worcester,Worcester,Assumption College,22,yes,165161,,,,
2020-11-05,Massachusetts,Norfolk,Wellesley,Babson College,16,yes,165161,,,,
2020-11-05,Massachusetts,Hampden,Longmeadow,Bay Path University,3,yes,165161,,,,
2020-11-05,Massachusetts,Worcester,Worcester,Becker College,0,yes,165161,,,,
2020-11-05,Massachusetts,Middlesex,Waltham,Bentley University,64,yes,165161,,,,
2020-11-05,Massachusetts,Middlesex,Chestnut Hill,Boston College,255,yes,165161,Completely Open,Fully Remote,42.330601,-71.166702
2020-11-05,Massachusetts,Suffolk,Boston,Boston University,252,yes,165161,Completely Open,Post Finals,42.358894,-71.056742
2020-11-05,Massachusetts,Middlesex,Waltham,Brandeis University,21,yes,165161,Completely Open,Fully Remote,42.376228,-71.237058
2020-11-05,Massachusetts,Plymouth,Bridgewater,Bridgewater State University,18,yes,165161,,,,
2020-11-05,Massachusetts,Worcester,Worcester,Clark University,13,yes,165161,,,,
2020-11-05,Massachusetts,Hampden,Chicopee,College of Our Lady of the Elms,3,yes,165161,,,,
2020-11-05,Massachusetts,Worcester,Worcester,College of the Holy Cross,21,yes,165161,,,,
2020-11-05,Massachusetts,Norfolk,Milton,Curry College,46,yes,165161,,,,
2020-11-05,Massachusetts,Norfolk,Franklin,Dean College,,yes,165161,,,,
2020-11-05,Massachusetts,Norfolk,Quincy,Eastern Nazarene College,9,yes,165161,,,,
2020-11-05,Massachusetts,Suffolk,Boston,Emerson College,31,yes,165161,,,,
2020-11-05,Massachusetts,Suffolk,Boston,Emmanuel College,4,yes,165161,,,,
2020-11-05,Massachusetts,Essex,Beverly,Endicott College,17,yes,165161,,,,
2020-11-05,Massachusetts,Worcester,Fitchburg,Fitchburg State University,15,yes,165161,,,,
2020-11-05,Massachusetts,Middlesex,Framingham,Framingham State University,22,yes,165161,,,,
2020-11-05,Massachusetts,Norfolk,Needham,Franklin W Olin College of Engineering,2,yes,165161,,,,
2020-11-05,Massachusetts,Essex,Wenham,Gordon College,6,yes,165161,,,,
2020-11-05,Massachusetts,Hampshire,Amherst,Hampshire College,0,yes,165161,,,,
2020-11-05,Massachusetts,Middlesex,Cambridge,Harvard University,105,yes,165161,Completely Closed,Fully Remote,42.365248,-71.105015
2020-11-05,Massachusetts,Middlesex,Newton Centre,Hebrew College,1,yes,165161,,,,
2020-11-05,Massachusetts,Middlesex,Newton,Lasell University,7,yes,165161,,,,
2020-11-05,Massachusetts,Middlesex,Cambridge,Lesley University,0,yes,165161,,,,
2020-11-05,Massachusetts,Suffolk,Boston,Massachusetts College of Art and Design,0,yes,165161,,,,
2020-11-05,Massachusetts,Berkshire,North Adams,Massachusetts College of Liberal Arts,4,yes,165161,,,,
2020-11-05,Massachusetts,Suffolk,Boston,Massachusetts College of Pharmacy and Health Sciences,25,yes,165161,,,,
2020-11-05,Massachusetts,Middlesex,Cambridge,Massachusetts Institute of Technology,58,yes,165161,Hybrid,Post Finals,42.365248,-71.105015
2020-11-05,Massachusetts,Barnstable,Buzzards Bay,Massachusetts Maritime Academy,1,yes,165161,,,,
2020-11-05,Massachusetts,Essex,North Andover,Merrimack College,141,yes,165161,,,,
2020-11-05,Massachusetts,Hampshire,South Hadley,Mount Holyoke College,3,yes,165161,,,,
2020-11-05,Massachusetts,Worcester,Dudley,Nichols College,9,yes,165161,,,,
2020-11-05,Massachusetts,Suffolk,Boston,Northeastern University,172,yes,165161,Completely Open,Fully Remote,42.358894,-71.056742
2020-11-05,Massachusetts,Suffolk,Chestnut Hill,Pine Manor College,,yes,165161,,,,
2020-11-05,Massachusetts,Middlesex,Weston,Regis College,2,yes,165161,,,,
2020-11-05,Massachusetts,Essex,Salem,Salem State University,5,yes,165161,,,,
2020-11-05,Massachusetts,Suffolk,Boston,Simmons University,3,yes,165161,,,,
2020-11-05,Massachusetts,Hampshire,Northampton,Smith College,2,yes,165161,,,,
2020-11-05,Massachusetts,Hampden,Springfield,Springfield College,15,yes,165161,,,,
2020-11-05,Massachusetts,Bristol,Easton,Stonehill College,17,yes,165161,,,,
2020-11-05,Massachusetts,Suffolk,Boston,Suffolk University,38,yes,165161,,,,
2020-11-05,Massachusetts,Middlesex,Medford,Tufts University,50,yes,165161,Completely Open,Thanksgiving,42.326543,-122.872185
2020-11-05,Massachusetts,Hampshire,Amherst,University of Massachusetts Amherst,180,yes,165161,Completely Open,Thanksgiving,42.375805,-72.519871
2020-11-05,Massachusetts,Suffolk,Boston,University of Massachusetts Boston,27,yes,165161,,,,
2020-11-05,Massachusetts,Bristol,Dartmouth,University of Massachusetts Dartmouth,47,yes,165161,,,,
2020-11-05,Massachusetts,Middlesex,Lowell,University of Massachusetts Lowell,2,yes,165161,,,,
2020-11-05,Massachusetts,Worcester,Worcester,University of Massachusetts Medical School,16,yes,165161,,,,
2020-11-05,Massachusetts,Norfolk,Wellesley,Wellesley College,4,yes,165161,,,,
2020-11-05,Massachusetts,Suffolk,Boston,Wentworth Institute of Technology,24,yes,165161,,,,
2020-11-05,Massachusetts,Hampden,Springfield,Western New England University,13,yes,165161,,,,
2020-11-05,Massachusetts,Hampden,Westfield,Westfield State University,5,yes,165161,,,,
2020-11-05,Massachusetts,Bristol,Norton,Wheaton College,4,yes,165161,,,,
2020-11-05,Massachusetts,Berkshire,Williamstown,Williams College,6,yes,165161,,,,
2020-11-05,Massachusetts,Worcester,Worcester,Worcester Polytechnic Institute,19,yes,165161,Completely Open,Post Finals,42.262073,-71.802278
2020-11-05,Massachusetts,Worcester,Worcester,Worcester State University,27,yes,165161,,,,
2020-11-05,Michigan,Lenawee,Adrian,Adrian College,288,yes,218263,,,,
2020-11-05,Michigan,Calhoun,Albion,Albion College,41,yes,218263,,,,
2020-11-05,Michigan,Gratiot,Alma,Alma College,66,yes,218263,,,,
2020-11-05,Michigan,Alpena,Alpena,Alpena Community College,4,yes,218263,,,,
2020-11-05,Michigan,Berrien,Berrien Springs,Andrews University,31,yes,218263,,,,
2020-11-05,Michigan,Kent,Grand Rapids,Aquinas College,33,yes,218263,,,,
2020-11-05,Michigan,Delta,Escanaba,Bay College,14,yes,218263,,,,
2020-11-05,Michigan,Chippewa,Brimley,Bay Mills Community College,1,yes,218263,,,,
2020-11-05,Michigan,Kent,Grand Rapids,Calvin University,72,yes,218263,,,,
2020-11-05,Michigan,Isabella,Mount Pleasant,Central Michigan University,405,yes,218263,,,,
2020-11-05,Michigan,Livingston,Howell,Cleary University,4,yes,218263,,,,
2020-11-05,Michigan,Washtenaw,Ann Arbor,Concordia University Ann Arbor,4,yes,218263,,,,
2020-11-05,Michigan,Kent,Grand Rapids,Cornerstone University,8,yes,218263,,,,
2020-11-05,Michigan,Kent,Grand Rapids,Davenport University,7,yes,218263,,,,
2020-11-05,Michigan,Washtenaw,Ypsilanti,Eastern Michigan University,169,yes,218263,,,,
2020-11-05,Michigan,Mecosta,Big Rapids,Ferris State University,352,yes,218263,,,,
2020-11-05,Michigan,Houghton,Hancock,Finlandia University,31,yes,218263,,,,
2020-11-05,Michigan,Kent,Grand Rapids,Grand Rapids Community College,59,yes,218263,,,,
2020-11-05,Michigan,Ottawa,Allendale,Grand Valley State University,1153,yes,218263,,,,
2020-11-05,Michigan,Wayne,Dearborn,Henry Ford College,6,yes,218263,,,,
2020-11-05,Michigan,Hillsdale,Hillsdale,Hillsdale College,,yes,218263,,,,
2020-11-05,Michigan,Ottawa,Holland,Hope College,59,yes,218263,,,,
2020-11-05,Michigan,Jackson,Jackson,Jackson College,1,yes,218263,,,,
2020-11-05,Michigan,Kalamazoo,Kalamazoo,Kalamazoo College,40,yes,218263,,,,
2020-11-05,Michigan,Genesee,Flint,Kettering University,4,yes,218263,,,,
2020-11-05,Michigan,Kent,Grand Rapids,Kuyper College,6,yes,218263,,,,
2020-11-05,Michigan,Berrien,Benton Harbor,Lake Michigan College,3,yes,218263,,,,
2020-11-05,Michigan,Chippewa,Sault Ste. Marie,Lake Superior State University,15,yes,218263,,,,
2020-11-05,Michigan,Oakland,Southfield,Lawrence Technological University,33,yes,218263,,,,
2020-11-05,Michigan,Wayne,Livonia,Madonna University,14,yes,218263,,,,
2020-11-05,Michigan,Ingham,East Lansing,Michigan State University,1813,yes,218263,Completely Closed,Fully Remote,42.781472,-84.482761
2020-11-05,Michigan,Houghton,Houghton,Michigan Technological University,225,yes,218263,,,,
2020-11-05,Michigan,Genesee,Flint,Mott Community College,3,yes,218263,,,,
2020-11-05,Michigan,Marquette,Marquette,Northern Michigan University,135,yes,218263,,,,
2020-11-05,Michigan,Grand Traverse,Traverse City,Northwestern Michigan College,6,yes,218263,,,,
2020-11-05,Michigan,Midland,Midland,Northwood University,87,yes,218263,,,,
2020-11-05,Michigan,Oakland,Rochester,Oakland University,112,yes,218263,,,,
2020-11-05,Michigan,Eaton,Olivet,Olivet College,63,yes,218263,,,,
2020-11-05,Michigan,Bay,University Center,Saginaw Valley State University,141,yes,218263,,,,
2020-11-05,Michigan,Wayne,Livonia,Schoolcraft College,13,yes,218263,,,,
2020-11-05,Michigan,Lenawee,Adrian,Siena Heights University,17,yes,218263,,,,
2020-11-05,Michigan,Jackson,Spring Arbor,Spring Arbor University,59,yes,218263,,,,
2020-11-05,Michigan,Wayne,Detroit,University of Detroit Mercy,69,yes,218263,,,,
2020-11-05,Michigan,Washtenaw,Ann Arbor,University of Michigan,2058,yes,218263,Completely Open,Post Finals,42.281419,-83.748478
2020-11-05,Michigan,Wayne,Dearborn,University of Michigan-Dearborn,10,yes,218263,,,,
2020-11-05,Michigan,Genesee,Flint,University of Michigan-Flint,13,yes,218263,,,,
2020-11-05,Michigan,Washtenaw,Ann Arbor,Washtenaw Community College,2,yes,218263,,,,
2020-11-05,Michigan,Wayne,Detroit,Wayne State University,147,yes,218263,,,,
2020-11-05,Michigan,Kalamazoo,Kalamazoo,Western Michigan University,837,yes,218263,,,,
2020-11-05,Minnesota,Douglas,Alexandria,Alexandria Technical & Community College,22,yes,164865,,,,
2020-11-05,Minnesota,Anoka,Anoka,Anoka Technical College,12,yes,164865,,,,
2020-11-05,Minnesota,Anoka,Coon Rapids,Anoka-Ramsey Community College,31,yes,164865,,,,
2020-11-05,Minnesota,Hennepin,Minneapolis,Augsburg University,50,yes,164865,,,,
2020-11-05,Minnesota,Beltrami,Bemidji,Bemidji State University,139,yes,164865,,,,
2020-11-05,Minnesota,Blue Earth,Mankato,Bethany Lutheran College,27,yes,164865,,,,
2020-11-05,Minnesota,Ramsey,Saint Paul,Bethel University,118,yes,164865,,,,
2020-11-05,Minnesota,Rice,Northfield,Carleton College,16,yes,164865,,,,
2020-11-05,Minnesota,Crow Wing,Brainerd,Central Lakes College-Brainerd,14,yes,164865,,,,
2020-11-05,Minnesota,Wadena,Staples,Central Lakes College-Staples,3,yes,164865,,,,
2020-11-05,Minnesota,Ramsey,White Bear Lake,Century College,39,yes,164865,,,,
2020-11-05,Minnesota,Stearns,St. Joseph,College of Saint Benedict,,yes,164865,,,,
2020-11-05,Minnesota,Clay,Moorhead,Concordia College at Moorhead,185,yes,164865,,,,
2020-11-05,Minnesota,Ramsey,St. Paul,"Concordia University, St. Paul",31,yes,164865,,,,
2020-11-05,Minnesota,Hennepin,Saint Bonifacius,Crown College,7,yes,164865,,,,
2020-11-05,Minnesota,Dakota,Rosemount,Dakota County Technical College,13,yes,164865,,,,
2020-11-05,Minnesota,Carlton,Cloquet,Fond du Lac Tribal and Community College,3,yes,164865,,,,
2020-11-05,Minnesota,Nicollet,Saint Peter,Gustavus Adolphus College,42,yes,164865,,,,
2020-11-05,Minnesota,Ramsey,St. Paul,Hamline University,33,yes,164865,,,,
2020-11-05,Minnesota,Hennepin,Brooklyn Park,Hennepin Technical College,27,yes,164865,,,,
2020-11-05,Minnesota,St. Louis,Hibbing,Hibbing Community College,12,yes,164865,,,,
2020-11-05,Minnesota,Dakota,Inver Grove Heights,Inver Hills Community College,12,yes,164865,,,,
2020-11-05,Minnesota,Itasca,Grand Rapids,Itasca Community College,10,yes,164865,,,,
2020-11-05,Minnesota,St. Louis,Duluth,Lake Superior College,46,yes,164865,,,,
2020-11-05,Minnesota,Ramsey,St. Paul,Macalester College,14,yes,164865,,,,
2020-11-05,Minnesota,Brown,New Ulm,Martin Luther College,34,yes,164865,,,,
2020-11-05,Minnesota,St. Louis,Eveleth,Mesabi Range College,11,yes,164865,,,,
2020-11-05,Minnesota,St. Louis,Virginia,Mesabi Range College,0,yes,164865,,,,
2020-11-05,Minnesota,Ramsey,Saint Paul,Metropolitan State University,44,yes,164865,,,,
2020-11-05,Minnesota,Hennepin,Minneapolis,Minneapolis Community and Technical College,30,yes,164865,,,,
2020-11-05,Minnesota,Winona,Winona,Minnesota State College Southeast,18,yes,164865,,,,
2020-11-05,Minnesota,Otter Tail,Fergus Falls,Minnesota State Community and Technical College,90,yes,164865,,,,
2020-11-05,Minnesota,Clay,Moorhead,Minnesota State University Moorhead,167,yes,164865,,,,
2020-11-05,Minnesota,Blue Earth,Mankato,"Minnesota State University, Mankato",302,yes,164865,,,,
2020-11-05,Minnesota,Yellow Medicine,Granite Falls,Minnesota West Community and Technical College,30,yes,164865,,,,
2020-11-05,Minnesota,Hennepin,Bloomington,Normandale Community College,19,yes,164865,,,,
2020-11-05,Minnesota,Hennepin,Minneapolis,North Central University,,yes,164865,,,,
2020-11-05,Minnesota,Hennepin,Brooklyn Park,North Hennepin Community College,18,yes,164865,,,,
2020-11-05,Minnesota,Pennington,Thief River Falls,Northland Community and Technical College,28,yes,164865,,,,
2020-11-05,Minnesota,Beltrami,Bemidji,Northwest Technical College,7,yes,164865,,,,
2020-11-05,Minnesota,Pine,Pine City,Pine Technical & Community College,7,yes,164865,,,,
2020-11-05,Minnesota,Kandiyohi,Willmar,Ridgewater College,27,yes,164865,,,,
2020-11-05,Minnesota,Mower,Austin,Riverland Community College,24,yes,164865,,,,
2020-11-05,Minnesota,Olmsted,Rochester,Rochester Community and Technical College,62,yes,164865,,,,
2020-11-05,Minnesota,Stearns,Collegeville,Saint John's University,,yes,164865,,,,
2020-11-05,Minnesota,Winona,Winona,Saint Mary's University of Minnesota,36,yes,164865,,,,
2020-11-05,Minnesota,Nicollet,North Mankato,South Central College,5,yes,164865,,,,
2020-11-05,Minnesota,Lyon,Marshall,Southwest Minnesota State University,83,yes,164865,,,,
2020-11-05,Minnesota,Ramsey,St. Paul,St. Catherine University,71,yes,164865,,,,
2020-11-05,Minnesota,Stearns,St. Cloud,St. Cloud State University,162,yes,164865,,,,
2020-11-05,Minnesota,Stearns,St. Cloud,St. Cloud Technical and Community College,23,yes,164865,,,,
2020-11-05,Minnesota,Rice,Northfield,St. Olaf College,45,yes,164865,,,,
2020-11-05,Minnesota,Ramsey,St. Paul,St. Paul College,17,yes,164865,,,,
2020-11-05,Minnesota,St. Louis,Duluth,The College of Saint Scholastica,,yes,164865,,,,
2020-11-05,Minnesota,Polk,Crookston,University of Minnesota Crookston,2,yes,164865,,,,
2020-11-05,Minnesota,St. Louis,Duluth,University of Minnesota Duluth,310,yes,164865,,,,
2020-11-05,Minnesota,Stevens,Morris,University of Minnesota Morris,12,yes,164865,,,,
2020-11-05,Minnesota,Olmsted,Rochester,University of Minnesota Rochester,5,yes,164865,,,,
2020-11-05,Minnesota,Hennepin,Minneapolis,University of Minnesota Twin Cities,416,yes,164865,Completely Open,Post Finals,44.977479,-93.264346
2020-11-05,Minnesota,Ramsey,St. Paul,"University of Northwestern, St. Paul",20,yes,164865,,,,
2020-11-05,Minnesota,Ramsey,St. Paul,University of St. Thomas,288,yes,164865,,,,
2020-11-05,Minnesota,St. Louis,Ely,Vermilion Community College,0,yes,164865,,,,
2020-11-05,Minnesota,Winona,Winona,Winona State University,474,yes,164865,,,,
2020-11-05,Mississippi,Jefferson,Lorman,Alcorn State University,112,yes,123887,,,,
2020-11-05,Mississippi,Hinds,Jackson,Belhaven University,33,yes,123887,,,,
2020-11-05,Mississippi,Bolivar,Cleveland,Delta State University,141,yes,123887,,,,
2020-11-05,Mississippi,Hinds,Jackson,Jackson State University,24,yes,123887,,,,
2020-11-05,Mississippi,Hinds,Jackson,Millsaps College,47,yes,123887,,,,
2020-11-05,Mississippi,Hinds,Clinton,Mississippi College,43,yes,123887,,,,
2020-11-05,Mississippi,Sunflower,Moorhead,Mississippi Delta Community College,52,yes,123887,,,,
2020-11-05,Mississippi,Oktibbeha,Mississippi State,Mississippi State University,607,yes,123887,,,,
2020-11-05,Mississippi,Lowndes,Columbus,Mississippi University for Women,35,yes,123887,,,,
2020-11-05,Mississippi,Leflore,Itta Bena,Mississippi Valley State University,113,yes,123887,,,,
2020-11-05,Mississippi,Prentiss,Booneville,Northeast Mississippi Community College,60,yes,123887,,,,
2020-11-05,Mississippi,Marshall,Holly Springs,Rust College,1,yes,123887,,,,
2020-11-05,Mississippi,Lafayette,Oxford,University of Mississippi,781,yes,123887,,,,
2020-11-05,Mississippi,Hinds,Jackson,University of Mississippi Medical Center,539,yes,123887,,,,
2020-11-05,Mississippi,Forrest,Hattiesburg,University of Southern Mississippi,387,yes,123887,,,,
2020-11-05,Missouri,Howard,Fayette,Central Methodist University,259,no,196576,,,,
2020-11-05,Missouri,Taney,Point Lookout,College of the Ozarks,2,no,196576,,,,
2020-11-05,Missouri,Newton,Neosho,Crowder College,100,no,196576,,,,
2020-11-05,Missouri,Greene,Springfield,Drury University,163,no,196576,,,,
2020-11-05,Missouri,Greene,Springfield,Evangel University,153,no,196576,,,,
2020-11-05,Missouri,City of St. Louis,Saint Louis,Fontbonne University,17,no,196576,,,,
2020-11-05,Missouri,Jackson,Independence,Graceland University at Independence,3,no,196576,,,,
2020-11-05,Missouri,City of St. Louis,St. Louis,Harris-Stowe State University,29,no,196576,,,,
2020-11-05,Missouri,Kansas City,Kansas City,Kansas City Art Institute,6,no,196576,,,,
2020-11-05,Missouri,Cole,Jefferson City,Lincoln University of Missouri,8,no,196576,,,,
2020-11-05,Missouri,St. Charles,St. Charles,Lindenwood University,156,no,196576,,,,
2020-11-05,Missouri,St. Louis,St. Louis,Maryville University Saint Louis,108,no,196576,,,,
2020-11-05,Missouri,St. Louis,St. Louis,Missouri Baptist University,65,no,196576,,,,
2020-11-05,Missouri,Joplin,Joplin,Missouri Southern State University,211,no,196576,,,,
2020-11-05,Missouri,Greene,Springfield,Missouri State University,1305,no,196576,,,,
2020-11-05,Missouri,Phelps,Rolla,Missouri University of Science and Technology,185,no,196576,,,,
2020-11-05,Missouri,Buchanan,St. Joseph,Missouri Western State University,24,no,196576,,,,
2020-11-05,Missouri,Nodaway,Maryville,Northwest Missouri State University,567,no,196576,,,,
2020-11-05,Missouri,Greene,Springfield,Ozarks Technical Community College,379,no,196576,,,,
2020-11-05,Missouri,Kansas City,Kansas City,Rockhurst University,30,no,196576,,,,
2020-11-05,Missouri,City of St. Louis,St. Louis,Saint Louis University,266,no,196576,,,,
2020-11-05,Missouri,Cape Girardeau,Cape Girardeau,Southeast Missouri State University,405,no,196576,,,,
2020-11-05,Missouri,Polk,Bolivar,Southwest Baptist University,148,no,196576,,,,
2020-11-05,Missouri,City of St. Louis,St. Louis,St. Louis College of Pharmacy,23,no,196576,,,,
2020-11-05,Missouri,St. Louis,St. Louis,St. Louis Community College,47,no,196576,,,,
2020-11-05,Missouri,Pettis,Sedalia,State Fair Community College,111,no,196576,,,,
2020-11-05,Missouri,Boone,Columbia,Stephens College,20,no,196576,,,,
2020-11-05,Missouri,Adair,Kirksville,Truman State University,171,no,196576,,,,
2020-11-05,Missouri,Johnson,Warrensburg,University of Central Missouri,619,no,196576,,,,
2020-11-05,Missouri,Boone,Columbia,University of Missouri,2101,no,196576,,,,
2020-11-05,Missouri,Kansas City,Kansas City,University of Missouri-Kansas City,215,no,196576,,,,
2020-11-05,Missouri,St. Louis County,Bellerive Acres,University of Missouri-St. Louis,158,no,196576,,,,
2020-11-05,Missouri,St. Louis County,St. Louis,Washington University in St. Louis,109,no,196576,Completely Open,Thanksgiving,38.630276,-90.200309
2020-11-05,Missouri,City of St. Louis,Saint Louis,Webster University,19,no,196576,,,,
2020-11-05,Missouri,Callaway,Fulton,Westminster College,75,no,196576,,,,
2020-11-05,Missouri,Clay,Liberty,William Jewell College,25,no,196576,,,,
2020-11-05,Missouri,Callaway,Fulton,William Woods University,37,no,196576,,,,
2020-11-05,Montana,Lewis and Clark,Helena,Carroll College,47,yes,36968,,,,
2020-11-05,Montana,Flathead,Kalispell,Flathead Valley Community College,2,yes,36968,,,,
2020-11-05,Montana,Cascade,Great Falls,Great Falls College Montana State University,3,yes,36968,,,,
2020-11-05,Montana,Lewis and Clark,Helena,Helena College,2,yes,36968,,,,
2020-11-05,Montana,Gallatin,Bozeman,Montana State University,513,yes,36968,,,,
2020-11-05,Montana,Yellowstone,Billings,Montana State University Billings,38,yes,36968,,,,
2020-11-05,Montana,Hill,Havre,Montana State University Northern,29,yes,36968,,,,
2020-11-05,Montana,Silver Bow,Butte,Montana Technological University,99,yes,36968,,,,
2020-11-05,Montana,Yellowstone,Billings,Rocky Mountain College,15,yes,36968,,,,
2020-11-05,Montana,Lake,Pablo,Salish Kootenai College,,yes,36968,,,,
2020-11-05,Montana,Hill,Box Elder,Stone Child College,,yes,36968,,,,
2020-11-05,Montana,Missoula,Missoula,University of Montana,332,yes,36968,,,,
2020-11-05,Montana,Beaverhead,Dillon,University of Montana Western,75,yes,36968,,,,
2020-11-05,Nebraska,Dawes,Chadron,Chadron State College,73,no,75888,,,,
2020-11-05,Nebraska,Seward,Seward,"Concordia University, Nebraska",108,no,75888,,,,
2020-11-05,Nebraska,Douglas,Omaha,Creighton University,481,no,75888,,,,
2020-11-05,Nebraska,Saline,Crete,Doane University,119,no,75888,,,,
2020-11-05,Nebraska,Adams,Hastings,Hastings College,45,no,75888,,,,
2020-11-05,Nebraska,Dodge,Fremont,Midland University,139,no,75888,,,,
2020-11-05,Nebraska,Lancaster,Lincoln,Nebraska Wesleyan University,258,no,75888,,,,
2020-11-05,Nebraska,Nemaha,Peru,Peru State College,111,no,75888,,,,
2020-11-05,Nebraska,Douglas,Omaha,University of Nebraska Medical Center,20,no,75888,,,,
2020-11-05,Nebraska,Buffalo,Kearney,University of Nebraska at Kearney,224,no,75888,,,,
2020-11-05,Nebraska,Douglas,Omaha,University of Nebraska at Omaha,270,no,75888,,,,
2020-11-05,Nebraska,Lancaster,Lincoln,University of Nebraska-Lincoln,1203,no,75888,,,,
2020-11-05,Nebraska,Wayne,Wayne,Wayne State College,185,no,75888,,,,
2020-11-05,Nevada,Clark,Las Vegas,College of Southern Nevada,97,yes,105360,,,,
2020-11-05,Nevada,Elko,Elko,Great Basin College,3,yes,105360,,,,
2020-11-05,Nevada,Clark,Henderson,Nevada State College,16,yes,105360,,,,
2020-11-05,Nevada,Washoe,Reno,Truckee Meadows Community College,25,yes,105360,,,,
2020-11-05,Nevada,Clark,Las Vegas,"University of Nevada, Las Vegas",325,yes,105360,,,,
2020-11-05,Nevada,Washoe,Reno,"University of Nevada, Reno",800,yes,105360,,,,
2020-11-05,Nevada,Carson City,Carson City,Western Nevada College,14,yes,105360,,,,
2020-11-05,New Hampshire,Merrimack,New London,Colby-Sawyer College,2,yes,11808,,,,
2020-11-05,New Hampshire,Grafton,Hanover,Dartmouth College,23,yes,11808,Completely Open,Post Finals,44.48733,-70.78734
2020-11-05,New Hampshire,Cheshire,Rindge,Franklin Pierce University,22,yes,11808,,,,
2020-11-05,New Hampshire,Merrimack,Concord,Granite State College,0,yes,11808,,,,
2020-11-05,New Hampshire,Rockingham,Portsmouth,Great Bay Community College,1,yes,11808,,,,
2020-11-05,New Hampshire,Cheshire,Keene,Keene State College,13,yes,11808,,,,
2020-11-05,New Hampshire,Belknap,Laconia,Lakes Region Community College,2,yes,11808,,,,
2020-11-05,New Hampshire,Merrimack,Concord,NHTI-Concord's Community College,1,yes,11808,,,,
2020-11-05,New Hampshire,Hillsborough,Nashua,Nashua Community College,2,yes,11808,,,,
2020-11-05,New Hampshire,Merrimack,Henniker,New England College,19,yes,11808,,,,
2020-11-05,New Hampshire,Grafton,Plymouth,Plymouth State University,26,yes,11808,,,,
2020-11-05,New Hampshire,Hillsborough,Nashua,Rivier University,8,yes,11808,,,,
2020-11-05,New Hampshire,Hillsborough,Manchester,Saint Anselm College,24,yes,11808,,,,
2020-11-05,New Hampshire,Hillsborough,Manchester,Southern New Hampshire University,0,yes,11808,,,,
2020-11-05,New Hampshire,Strafford,Durham,University of New Hampshire,275,yes,11808,,,,
2020-11-05,New Jersey,Essex,Bloomfield,Bloomfield College,15,yes,247219,,,,
2020-11-05,New Jersey,Essex,Caldwell,Caldwell University,1,yes,247219,,,,
2020-11-05,New Jersey,Warren,Hackettstown,Centenary University,1,yes,247219,,,,
2020-11-05,New Jersey,Morris,Morristown,College of Saint Elizabeth,5,yes,247219,,,,
2020-11-05,New Jersey,Morris,Madison,Drew University,1,yes,247219,,,,
2020-11-05,New Jersey,Bergen,Teaneck,Fairleigh Dickinson University,9,yes,247219,,,,
2020-11-05,New Jersey,Morris,Madison,Fairleigh Dickinson University Florham,7,yes,247219,,,,
2020-11-05,New Jersey,Bergen,Lodi,Felician University,1,yes,247219,,,,
2020-11-05,New Jersey,Ocean,Lakewood,Georgian Court University,25,yes,247219,,,,
2020-11-05,New Jersey,Union,Union,Kean University,28,yes,247219,,,,
2020-11-05,New Jersey,Monmouth,West Long Branch,Monmouth University,390,yes,247219,,,,
2020-11-05,New Jersey,Essex,Montclair,Montclair State University,83,yes,247219,,,,
2020-11-05,New Jersey,Hudson,Jersey City,New Jersey City University,2,yes,247219,,,,
2020-11-05,New Jersey,Essex,Newark,New Jersey Institute of Technology,18,yes,247219,,,,
2020-11-05,New Jersey,Mercer,Princeton,Princeton University,88,yes,247219,,,,
2020-11-05,New Jersey,Bergen,Mahwah,Ramapo College of New Jersey,21,yes,247219,,,,
2020-11-05,New Jersey,Mercer,Lawrenceville,Rider University,19,yes,247219,,,,
2020-11-05,New Jersey,Gloucester,Glassboro,Rowan University,673,yes,247219,,,,
2020-11-05,New Jersey,Middlesex,New Brunswick,Rutgers University,396,yes,247219,Completely Open,Post Finals,40.59881,-74.28319
2020-11-05,New Jersey,Hudson,Jersey City,Saint Peter's University,6,yes,247219,,,,
2020-11-05,New Jersey,Essex,South Orange,Seton Hall University,48,yes,247219,,,,
2020-11-05,New Jersey,Hudson,Hoboken,Stevens Institute of Technology,36,yes,247219,Hybrid,Thanksgiving,40.743464,-74.029065
2020-11-05,New Jersey,Atlantic,Galloway,Stockton University,143,yes,247219,,,,
